Type,Rating
Free,4
Free,NaN
Free,3
Free,4.6
Free,1.6
Free,3.8
Free,1.7
Free,5
Free,4.6
Free,4.4
Free,4.5
Free,3.8
Free,4
Free,4.1
Free,NaN
Free,5
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,5
Free,1
Free,NaN
Free,NaN
Free,4.4
Free,4.6
Free,2.4
Free,NaN
Free,4.5
Free,NaN
Free,NaN
Free,4.4
Free,5
Free,4.1
Free,3.9
Free,3.1
Free,4.7
Free,4.5
Free,3.5
Free,4.5
Free,4.6
Free,4.5
Free,4.5
Free,4.4
Free,4.3
Free,4.4
Free,4.2
Free,4.6
Free,4.5
Free,3.8
Free,4.3
Free,4.6
Free,4.3
Free,3.6
Free,4.2
Free,4.3
Free,4.7
Free,4.8
Free,3.1
Free,4.5
Free,4.4
Free,4.5
Free,4.5
Free,NaN
Free,4.7
Free,4.1
Free,4.4
Free,4.3
Free,4.6
Free,NaN
Free,4.7
Free,3.6
Free,3.7
Free,2.1
Free,2
Free,3.5
Free,4.3
Free,2.4
Free,4.5
Free,2.8
Free,NaN
Free,4.5
Free,NaN
Free,2.8
Free,3.9
Free,3.2
Free,3.1
Free,2.4
Free,4.6
Free,2.9
Free,4
Free,2.3
Free,2.9
Free,4.6
Free,4.3
Free,5
Free,4.2
Free,4.6
Free,4.5
Free,4.2
Free,4.8
Free,3.5
Free,4.6
Free,3.5
Free,3.6
Free,NaN
Free,5
Free,3
Free,NaN
Free,NaN
Free,2.9
Free,3.7
Free,4.6
Free,NaN
Free,4.2
Free,3.2
Free,2.5
Free,4.4
Free,4.3
Free,2.7
Free,4
Free,4.5
Free,3.4
Free,4.3
Free,4.3
Free,NaN
Free,4.3
Free,NaN
Free,NaN
Free,4
Free,4.9
Free,3.4
Free,4.9
Free,4.7
Free,4.8
Free,4.3
Free,4.3
Free,4
Free,NaN
Free,3.5
Free,NaN
Free,5
Free,4.7
Free,NaN
Free,4.2
Free,4.4
Free,4.2
Free,5
Free,NaN
Free,2
Free,NaN
Free,3.7
Free,NaN
Free,NaN
Free,NaN
Free,3.9
Free,4.5
Free,NaN
Free,NaN
Free,NaN
Free,3.1
Free,4.5
Free,NaN
Free,3.8
Free,4.5
Free,4.5
Free,4.6
Free,4.2
Free,4.5
Free,4.2
Free,4.2
Free,4.1
Free,4.3
Free,4.6
Free,4
Free,4.4
Free,NaN
Free,4.5
Free,4.6
Free,NaN
Free,4
Free,4.6
Free,4.5
Free,4.5
Free,NaN
Free,NaN
Free,4.8
Free,4
Free,5
Free,4
Free,4.5
Free,3.6
Free,4.2
Free,3
Free,3
Free,4
Free,3.4
Free,4.9
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4
Free,4.4
Free,4.1
Free,4.4
Free,NaN
Free,4.5
Free,4.2
Free,3.9
Free,NaN
Free,3.6
Free,5
Free,4.4
Free,3.6
Free,4.7
Free,4.2
Free,4.5
Free,4.7
Free,NaN
Free,4.3
Free,4.2
Free,4.4
Free,4.7
Free,4.4
Free,4.1
Free,4.5
Free,4.1
Free,4
Free,NaN
Free,NaN
Free,4.3
Free,4.2
Free,NaN
Free,4.2
Free,NaN
Free,4.1
Free,4.2
Free,NaN
Free,5
Free,4
Free,4
Free,4.5
Free,NaN
Free,4.1
Free,NaN
Free,4.7
Free,4.4
Free,4.9
Free,3.6
Free,4.2
Free,NaN
Free,4.4
Free,NaN
Free,4.5
Free,4.2
Free,NaN
Free,NaN
Free,4.2
Free,NaN
Free,4.5
Free,4.4
Free,4.4
Free,4.5
Free,4.5
Free,3.9
Free,4.3
Free,4.4
NaN,NaN
Free,4.5
Free,4
Free,4
Free,4.4
Free,2.5
Free,4.4
Free,3.8
Free,4.4
Free,4.2
Free,4.1
Free,4.2
Free,3.9
Free,4.5
Free,4.1
Free,4.3
Free,4.5
Free,3.4
Free,3.4
Free,4.2
Free,4.4
Free,3.5
Free,4.1
Free,4.6
Free,1.7
Free,3.3
Free,5
Free,4.8
Free,NaN
Free,4.6
Free,3.3
Free,NaN
Free,4.2
Free,NaN
Free,3.5
Free,3.7
Free,5
Free,NaN
Free,NaN
Free,4.6
Free,4.1
Free,3.5
Free,5
Free,NaN
Free,3.7
Free,4
Free,NaN
Free,NaN
Free,4.2
Free,NaN
Free,4.5
Free,3.8
Free,2.5
Free,4
Free,4
Free,4.1
Free,NaN
Free,NaN
Free,3.6
Free,3.4
Free,3.9
Free,4.6
Free,4.3
Free,4.7
Free,5
Free,3.9
Free,4.2
Free,4.3
Free,3.5
Free,NaN
Free,4.1
Free,4.2
Free,4.5
Free,3.8
Free,3.4
Free,NaN
Free,3.9
Free,4.5
Free,NaN
Free,NaN
Free,3
Free,NaN
Free,4.1
Free,4.6
Free,NaN
Free,3.9
Free,4.7
Free,4.5
Free,3.4
Free,5
Free,5
Free,5
Free,4
Free,NaN
Free,NaN
Free,4
Free,NaN
Free,4.9
Free,5
Free,NaN
Free,4.6
Free,NaN
Free,4.8
Free,4.1
Free,4.1
Free,NaN
Free,NaN
Free,4.7
Free,NaN
Free,5
Free,4.4
Free,3.3
Free,4
Free,3.5
Free,2.8
Free,NaN
Free,3.6
Free,3.2
Free,3.6
Free,3.7
Free,3.3
Free,3.1
Free,4.1
Free,3.1
Free,3.5
Free,3.6
Free,5
Free,2.3
Free,NaN
Free,3.1
Free,2.9
Free,3
Free,2.9
Free,3.9
Free,5
Free,NaN
Free,3.4
Free,5
Free,4.8
Free,NaN
Free,4.2
Free,NaN
Free,NaN
Free,NaN
Free,5
Free,NaN
Free,4.3
Free,4.7
Free,NaN
Free,4.4
Free,4.8
Free,NaN
Free,NaN
Free,4.1
Free,NaN
Free,4.6
Free,4.3
Free,4.6
Free,4
Free,2.9
Free,4.1
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4.2
Free,NaN
Free,4.4
Free,2.4
Free,4.2
Free,NaN
Free,NaN
Free,NaN
Free,3.1
Free,NaN
Free,4.7
Free,3.4
Free,4.7
Free,4.7
Free,4.2
Free,5
Free,4.5
Free,4.3
Free,3.3
Free,4.4
Free,NaN
Free,4.2
Free,4.2
Free,4.7
Free,4.3
Free,4.8
Free,4.2
Free,4
Free,4.2
Free,4.1
Free,4.6
Free,3.8
Free,4.5
Free,4.4
Free,4.1
Free,4
Free,3.9
Free,3.5
Free,5
Free,4.6
Free,NaN
Free,3.6
Free,4.2
Free,NaN
Free,NaN
Free,3.8
Free,NaN
Free,3.4
Free,3.8
Free,4.2
Free,4.2
Free,3.7
Free,4
Free,4.4
Free,4.5
Free,3.7
Free,4.2
Free,3.9
Free,4
Free,3.7
Free,4.2
Free,4
Free,3.9
Free,4.1
Free,4.3
Free,4.5
Free,4.5
Free,3.3
Free,4.4
Free,4.2
Free,4.2
Free,4.1
Free,4.1
Free,4.4
Free,4.1
Free,3.9
Free,3.9
Free,4.4
Free,3.8
Free,3
Free,3.4
Free,4.3
Free,NaN
Free,5
Free,NaN
Free,4.1
Free,NaN
Free,2.4
Free,3.9
Free,NaN
Free,NaN
Free,NaN
Free,4
Free,NaN
Free,3
Free,NaN
Free,4.4
Free,3.4
Free,2.9
Free,5
Free,4.5
Free,3.7
Free,3
Free,NaN
Free,4
Free,3.2
Free,3.6
Free,3.2
Free,3.7
Free,4.7
Free,4.4
Free,3.9
Free,4.4
Free,4.3
Free,4.9
Free,2.6
Free,5
Free,4.1
Free,4
Free,4.1
Free,NaN
Free,3.3
Free,4.2
Free,4
Free,4.3
Free,NaN
Free,4.4
Free,5
Free,4.3
Free,4.4
Free,NaN
Free,NaN
Free,NaN
Free,3.9
Free,4.3
Free,4
Free,3.8
Free,NaN
Free,3.8
Free,4.4
Free,4.3
Free,3.9
Free,4.2
Free,3.8
Free,4.3
Free,3.8
Free,4.2
Free,4.5
Free,3.6
Free,NaN
Free,3.5
Free,4.4
Free,3.5
Free,4.1
Free,4.8
Free,4.4
Free,4.3
Free,4
Free,4.4
Free,3.5
Free,4.3
Free,4.4
Free,4.7
Free,5
Free,3.8
Free,5
Free,4.8
Free,4.9
Free,4.3
Free,NaN
Free,5
Free,NaN
Free,4.9
Free,4.9
Free,4.9
Free,4.5
Free,NaN
Free,4.5
Free,5
Free,5
Free,3
Free,NaN
Free,NaN
Free,4.9
Free,5
Free,5
Free,NaN
Free,4.1
Free,NaN
Free,4.1
Free,4.3
Free,4.3
Free,4.1
Free,4.7
Free,NaN
Free,4.9
Free,4
Free,5
Free,5
Free,NaN
Free,4.6
Free,4.2
Free,3.7
Free,5
Free,4.3
Free,4
Free,4.3
Free,4
Free,3.1
Free,3.4
Free,4.2
Free,4.2
Free,4.1
Free,3.4
Free,NaN
Free,4
Free,3.9
Free,4.8
Free,4.1
Free,4.3
Free,4.3
Free,4.4
Free,NaN
Free,4.4
Free,4.5
Free,4.5
Free,4.8
Free,4.4
Free,4.5
Free,4.6
Free,4.6
Free,NaN
Free,4.2
Free,4.2
Free,4.7
Free,4.5
Free,4.2
Free,4.2
Free,4.7
Free,4.1
Free,4.1
Free,4.6
Free,4.4
Free,4.5
Free,3.8
Free,3.9
Free,3.5
Free,3.8
Free,4.6
Free,3.7
Free,4.4
Free,3.6
Free,3.4
Free,4.3
Free,4.3
Free,4.5
Free,4.4
Free,4.5
Free,4.1
Free,4.4
Free,4.3
Free,4.5
Free,4.5
Free,4.2
Free,4.5
Free,4.3
Free,4.1
Free,4.6
Free,4.3
Free,4
Free,4.4
Free,4.4
Free,NaN
Free,4.6
Free,4.3
Free,4.3
Free,4.2
Free,4.5
Free,4
Free,4.6
Free,4.5
Free,3.8
Free,4.3
Free,4.3
Free,4.9
Free,4
Free,4.1
Free,4.5
Free,4.2
Free,4.4
Free,4.4
Free,4
Free,4.3
Free,4.3
Free,4.4
Free,4.4
Free,4
Free,4.7
Free,4.2
Free,4.5
Free,4.1
Free,4.4
Free,4.1
Free,4.3
Free,3.5
Free,NaN
Free,2.6
Free,4.2
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,5
Free,NaN
Free,4.3
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4.4
Free,4.3
Free,NaN
Free,4.1
Free,4.3
Free,4.5
Free,NaN
Free,4.6
Free,4.6
Free,4.3
Free,4.2
Free,4.5
Free,4.3
Free,4.5
Free,3.5
Free,4.3
Free,4.6
Free,4.5
Free,4.3
Free,NaN
Free,NaN
Free,NaN
Free,3.4
Free,4.3
Free,3.8
Free,NaN
Free,NaN
Free,5
Free,4.9
Free,NaN
Free,5
Free,NaN
Free,NaN
Free,4.2
Free,4.3
Free,2.3
Free,4.7
Free,NaN
Free,NaN
Free,4.4
Free,4.4
Free,4
Free,3.6
Free,NaN
Free,4.1
Free,4.6
Free,3.9
Free,4.4
Free,NaN
Free,3.9
Free,4.3
Free,4.1
Free,3.6
Free,3.5
Free,3.9
Free,3.9
Free,3.8
Free,4
Free,NaN
Free,4.5
Free,3.6
Free,3.9
Free,4.3
Free,4
Free,4.2
Free,3.7
Free,3.9
Free,4.2
Free,3.5
Free,4
Free,3.8
Free,4.1
Free,4.2
Free,4.1
Free,4.4
Free,3.7
Free,NaN
Free,4.7
Free,3.8
Free,4
Free,4.2
Free,3.8
Free,3.9
Free,4
Free,3.1
Free,5
Free,3.5
Free,4.1
Free,4.5
Free,4.7
Free,4.1
Free,NaN
Free,3.9
Free,4
Free,4.3
Free,3.1
Free,NaN
Free,4.2
Free,4.1
Free,4.4
Free,3.2
Free,NaN
Free,3.3
Free,4.3
Free,4.3
Free,4.2
Free,4.7
Free,4.3
Free,4.2
Free,4.2
Free,4.2
Free,4.1
Free,4.2
Free,4.3
Free,4.4
Free,4.3
Free,3.5
Free,4.3
Free,1.8
Free,4.2
Free,4.2
Free,4.6
Free,4
Free,4.3
Free,5
Free,3.8
Free,4.3
Free,3
Free,5
Free,4.7
Free,4.6
Free,4.4
Free,4.7
Free,5
Free,4.8
Free,3
Free,4.6
Free,4.6
Free,NaN
Free,4.1
Free,4.6
Free,4.5
Free,4.3
Free,4.2
Free,3.9
Free,4.7
Free,4.3
Free,4.4
Free,3.6
Free,4.6
Free,4.5
Free,NaN
Free,3.9
Free,4.3
Free,4.8
Free,3.7
Free,4.4
Free,4.2
Free,4.3
Free,4.6
Free,4.5
Free,3.9
Free,4.3
Free,4.4
Free,4
Free,4.3
Free,4.5
Free,4.2
Free,4.2
Free,4.8
Free,4.6
Free,4.5
Free,4
Free,4.2
Free,4.1
Free,4.7
Free,4.2
Free,4.6
Free,4.5
Free,3.9
Free,3.6
Free,4.6
Free,NaN
Free,3.4
Free,4.2
Free,3.6
Free,4.2
Free,3.5
Free,4.3
Free,NaN
Free,3.9
Free,3.6
Free,NaN
Free,3.9
Free,4.3
Free,3.7
Free,NaN
Free,3.8
Free,NaN
Free,4.1
Free,4.1
Free,4.7
Free,4.1
Free,NaN
Free,1.9
Free,3.6
Free,3.8
Free,NaN
Free,4.5
Free,2.7
Free,NaN
Free,4.5
Free,NaN
Free,5
Free,4
Free,4.2
Free,NaN
Free,NaN
Free,4.4
Free,4
Free,NaN
Free,3.1
Free,NaN
Free,5
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4.7
Free,3.7
Free,3.9
Free,NaN
Free,NaN
Free,3
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,3
Free,NaN
Free,4.2
Free,NaN
Free,NaN
Free,4.2
Free,3.7
Free,4.5
Free,4.6
Free,4.7
Free,4.3
Free,2.3
Free,2.8
Free,2.8
Free,3.6
Free,3
Free,3.2
Free,3.5
Free,3.8
Free,3.5
Free,4.2
Free,NaN
Free,4.5
Free,3.4
Free,3
Free,4.4
Free,4
Free,NaN
Free,4.3
Free,NaN
Free,4.1
Free,3.6
Free,3.7
Free,4.2
Free,3.7
Free,4.3
Free,NaN
Free,NaN
Free,3.3
Free,4.4
Free,4.8
Free,3.5
Free,4
Free,4.9
Free,4
Free,NaN
Free,4.6
Free,4.3
Free,3.6
Free,3.9
Free,3.9
Free,4
Free,4.2
Free,4.4
Free,NaN
Free,NaN
Free,4.3
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,3.7
Free,NaN
Free,4.3
Free,NaN
Free,NaN
Free,3.4
Free,NaN
Free,3.5
Free,NaN
Free,NaN
Free,3.6
Free,NaN
Free,3.9
Free,3.8
Free,3.8
Free,4
Free,4.5
Free,3.8
Free,4.9
Free,3.8
Free,4.1
Free,3.5
Free,3
Free,4.5
Free,4.7
Free,3.8
Free,3.3
Free,4
Free,4.1
Free,3.7
Free,3.9
Free,3.5
Free,4.4
Free,4
Free,4
Free,4.6
Free,4.4
Free,4.3
Free,4.2
Free,4.2
Free,3.9
Free,4.1
Free,4.2
Free,4.3
Free,4.3
Free,3.5
Free,4.6
Free,4.2
Free,4.2
Free,3.7
Free,3.9
Free,4.3
Free,4.4
Free,4
Free,4.4
Free,4.3
Free,3.5
Free,NaN
Free,4.3
Free,4
Free,4.3
Free,4.1
Free,2.5
Free,2.7
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,1.2
Free,NaN
Free,NaN
Free,NaN
Free,4.7
Free,4.9
Free,4.7
Free,NaN
Free,NaN
Free,4.4
Free,4.7
Free,4
Free,NaN
Free,4.7
Free,4.3
Free,NaN
Free,4.7
Free,NaN
Free,4.4
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4.6
Free,NaN
Free,NaN
Free,NaN
Free,4.4
Free,4.4
Free,4.4
Free,4.6
Free,3.1
Free,4.3
Free,3.7
Free,4.6
Free,NaN
Free,4.1
Free,4.2
Free,4.1
Free,3.6
Free,4.4
Free,3.8
Free,4
Free,3.2
Free,2.8
Free,3.1
Free,2.9
Free,4.1
Free,3.3
Free,3.5
Free,4.2
Free,2.8
Free,2.1
Free,4.4
Free,4.4
Free,4.2
Free,4.1
Free,3.3
Free,3.5
Free,4.7
Free,3.1
Free,4.3
Free,4.1
Free,4.2
Free,2.5
Free,3.9
Free,3
Free,3.2
Free,4.3
Free,4.3
Free,4.2
Free,4.3
Free,2.2
Free,3.9
Free,2.8
Free,4.4
Free,4.6
Free,4.4
Free,3.9
Free,2.9
Free,4.1
Free,5
Free,4.6
Free,3.7
Free,NaN
Free,4.4
Free,4.2
Free,4.4
Free,3.9
Free,3.6
Free,3.4
Free,NaN
Free,4.3
Free,4.3
Free,4.4
Free,NaN
Free,4.3
Free,4.3
Free,NaN
Free,NaN
Free,NaN
Free,4.4
Free,NaN
Free,4
Free,4.5
Free,4.6
Free,4.3
Free,4.1
Free,4.4
Free,3.5
Free,4.1
Free,3.8
Free,4.2
Free,4.3
Free,4.5
Free,4
Free,4
Free,4.3
Free,4.1
Free,3.4
Free,4
Free,4.3
Free,4.7
Free,4.5
Free,4.3
Free,4.1
Free,4.1
Free,4.4
Free,4.6
Free,NaN
Free,3.8
Free,3.9
Free,4.2
Free,4.2
Free,3.7
Free,4.3
Free,4.2
Free,3.6
Free,4.3
Free,4.3
Free,4.3
Free,4.5
Free,4.3
Free,4.7
Free,3.8
Free,4
Free,4.1
Free,NaN
Free,3.9
Free,4.3
Free,3.4
Free,NaN
Free,4.2
Free,4.5
Free,4.4
Free,4.2
Free,4.7
Free,4.6
Free,4.4
Free,4.4
Free,4.8
Free,4.6
Free,4.3
Free,4.4
Free,4.4
Free,3.3
Free,4.5
Free,4.6
Free,4.3
Free,4.9
Free,4.3
Free,NaN
Free,4.5
Free,4.9
Free,3.7
Free,4.5
Free,4.6
Free,4.5
Free,4.1
Free,4.8
Free,NaN
Free,5
Free,3.4
Free,4.5
Free,4.8
Free,4.5
Free,4.5
Free,4.5
Free,4.5
Free,4.1
Free,4.1
Free,3.6
Free,4.7
Free,4.6
Free,4.9
Free,4.6
Free,4.1
Free,4.5
Free,3.9
Free,3.9
Free,4.6
Free,3.8
Free,4.7
Free,3.9
Free,4.1
Free,3.9
Free,4
Free,4.3
Free,4
Free,4.4
Free,4.1
Free,5
Free,4.8
Free,NaN
Free,4.6
Free,5
Free,4.2
Free,4.7
Free,4
Free,4.4
Free,4.9
Free,3.5
Free,4.1
Free,4.2
Free,4.4
Free,NaN
Free,4.5
Free,3.1
Free,NaN
Free,4.5
Free,4.6
Free,4.3
Free,4.4
Free,4.6
Free,4.3
Free,4.8
Free,2.8
Free,4.1
Free,1
Free,3
Free,5
Free,4.5
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,5
Free,4.1
Free,NaN
Free,NaN
Free,NaN
Free,4.4
Free,3
Free,NaN
Free,3.8
Free,NaN
Free,3.9
Free,NaN
Free,NaN
Free,NaN
Free,5
Free,NaN
Free,NaN
Free,NaN
Free,4.5
Free,NaN
Free,NaN
Free,NaN
Free,5
Free,NaN
Free,NaN
Free,3.3
Free,NaN
Free,4.5
Free,4.9
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4.3
Free,4.5
Free,4.1
Free,4.8
Free,3.8
Free,4.1
Free,3.9
Free,NaN
Free,4.2
Free,4.2
Free,4.8
Free,4.1
Free,4.1
Free,4
Free,3.9
Free,4.1
Free,4.1
Free,4.2
Free,3.7
Free,3.9
Free,3.9
Free,3.6
Free,3.7
Free,3.6
Free,4.3
Free,3.9
Free,4.5
Free,2.6
Free,4.4
Free,NaN
Free,1
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4.2
Free,4.8
Free,5
Free,4.3
Free,4.4
Free,4.5
Free,NaN
Free,4.9
Free,NaN
Free,NaN
Free,NaN
Free,5
Free,NaN
Free,NaN
Free,4.2
Free,4.2
Free,NaN
Free,NaN
Free,4
Free,2.1
Free,NaN
Free,4.2
Free,NaN
Free,2.5
Free,4.4
Free,4.4
Free,4.6
Free,NaN
Free,NaN
Free,4.4
Free,4.2
Free,4.5
Free,3.3
Free,3.9
Free,NaN
Free,4.5
Free,4.1
Free,4.6
Free,4.4
Free,3.8
Free,4.2
Free,4.3
Free,3.5
Free,4
Free,2.9
Free,3.9
Free,3.6
Free,2.1
Free,4.1
Free,4.5
Free,3.7
Free,2.9
Free,4
Free,4.2
Free,3.7
Free,3.6
Free,3.9
Free,3.4
Free,3.5
Free,4.2
Free,3.4
Free,3.9
Free,3
Free,3.6
Free,3.2
Free,4.1
Free,4.1
Free,4.2
Free,4.2
Free,NaN
Free,4.7
Free,NaN
Free,4.6
Free,4.5
Free,NaN
Free,4.3
Free,4.5
Free,4.5
Free,4.4
Free,4.3
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4.2
Free,NaN
Free,3.7
Free,NaN
Free,4.1
Free,4.3
Free,4
Free,3.5
Free,4.2
Free,4.4
Free,4.2
Free,4.4
Free,NaN
Free,3.8
Free,3.9
Free,4
Free,3.8
Free,3.6
Free,4.2
Free,3.8
Free,NaN
Free,3.7
Free,4
Free,4.2
Free,4.4
Free,NaN
Free,NaN
Free,4.4
Free,4.9
Free,NaN
Free,5
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4
Free,NaN
Free,NaN
Free,4.9
Free,NaN
Free,3.8
Free,NaN
Free,4.9
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,1.5
Free,NaN
Free,5
Free,NaN
Free,4.8
Free,NaN
Free,3.9
Free,3.7
Free,4.7
Free,4.6
Free,4.3
Free,4.2
Free,4.6
Free,4.7
Free,4.6
Free,2
Free,3.6
Free,3.2
Free,3.8
Free,4
Free,3.8
Free,4.4
Free,4.4
Free,3.8
Free,4.3
Free,4.6
Free,1
Free,3.2
Free,4.7
Free,4.5
Free,4.1
Free,4.9
Free,4.1
Free,4.2
Free,3.5
Free,4.2
Free,5
Free,3.8
Free,4.7
Free,NaN
Free,NaN
Free,4.5
Free,NaN
Free,5
Free,3.3
Free,5
Free,NaN
Free,4
Free,4.5
Free,3.2
Free,4.5
Free,4.2
Free,NaN
Free,3.7
Free,3.8
Free,5
Free,NaN
Free,4.1
Free,2.9
Free,NaN
Free,NaN
Free,NaN
Free,4.7
Free,5
Free,3.2
Free,NaN
Free,3.8
Free,3.8
Free,4.6
Free,4.6
Free,4.4
Free,4.8
Free,4.2
Free,3.3
Free,3.9
Free,4.5
Free,3.9
Free,4.3
Free,4.4
Free,4.6
Free,3.9
Free,3.4
Free,4.6
Free,4.2
Free,NaN
Free,NaN
Free,4.8
Free,5
Free,NaN
Free,NaN
Free,5
Free,NaN
Free,3.8
Free,2.9
Free,4.6
Free,3.8
Free,NaN
Free,4.1
Free,NaN
Free,4.5
Free,NaN
Free,2.5
Free,3.5
Free,4.4
Free,4.6
Free,4.2
Free,4.2
Free,4.1
Free,4.2
Free,4.3
Free,4.5
Free,4.4
Free,4.6
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,3.4
Free,NaN
Free,NaN
Free,4.6
Free,4.5
Free,NaN
Free,NaN
Free,3.8
Free,4.1
Free,4.4
Free,4.4
Free,4.4
Free,3
Free,4.2
Free,4.2
Free,3.9
Free,4.2
Free,4.4
Free,5
Free,4
Free,4.3
Free,4.6
Free,3.6
Free,4.4
Free,4.1
Free,4.2
Free,4.3
Free,4.5
Free,3.9
Free,4.3
Free,3.5
Free,NaN
Free,NaN
Free,4
Free,3.8
Free,3.6
Free,4.3
Free,4.2
Free,5
Free,3.4
Free,NaN
Free,NaN
Free,NaN
Free,3.5
Free,NaN
Free,3.7
Free,4.2
Free,NaN
Free,3.6
Free,4.5
Free,4.2
Free,4.3
Free,4.4
Free,2.7
Free,4.1
Free,NaN
Free,NaN
Free,NaN
Free,4.5
Free,NaN
Free,3.4
Free,2.9
Free,4.8
Free,3.8
Free,NaN
Free,4
Free,3.9
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,5
Free,3.9
Free,4
Free,3.6
Free,4.1
Free,4.3
Free,4.2
Free,4.3
Free,4.2
Free,4.1
Free,NaN
Free,4
Free,4.1
Free,4
Free,4.2
Free,4.4
Free,NaN
Free,4.2
Free,4.7
Free,4.6
Free,4.7
Free,4.1
Free,4.9
Free,4
Free,4.3
Free,4.2
Free,4.3
Free,NaN
Free,NaN
Free,NaN
Free,4.7
Free,4.8
Free,NaN
Free,4.1
Free,NaN
Free,4
Free,4.2
Free,NaN
Free,4
Free,NaN
Free,3.3
Free,5
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,NaN
Free,4
Free,4.2
Free,3.4
Free,4.6
Free,3.8
Free,NaN
Free,3.8
Free,4.8
Free,4
Free,NaN
Free,4.5
Free,5
Free,NaN
Free,4.5
Free,4.5
Paid,4.4
Paid,4.8
Paid,4.2
Paid,4.4
Paid,4.2
Paid,3
Paid,4.6
Paid,NaN
Paid,NaN
Paid,4.3
Paid,4.4
Paid,4.3
Paid,NaN
Paid,4.8
Paid,4.6
Paid,4.6
Paid,4.6
Paid,4.5
Paid,NaN
Paid,4.6
Paid,3.8
Paid,4.6
Paid,4.6
Paid,NaN
Paid,5
Paid,4
Paid,4.1
Paid,NaN
Paid,5
Paid,3.7
Paid,NaN
Paid,4.7
Paid,4.7
Paid,4.2
Paid,4.2
Paid,3.2
Paid,4.6
Paid,4.2
Paid,4.5
Paid,4.3
Paid,4.2
Paid,4.1
Paid,5
Paid,4.2
Paid,4.5
Paid,NaN
Paid,4.1
Paid,4.8
Paid,5
Paid,5
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.5
Paid,2.8
Paid,4.6
Paid,3.9
Paid,NaN
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.4
Paid,3.4
Paid,4.3
Paid,3.5
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.5
Paid,4.7
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.4
Paid,4.2
Paid,4.3
Paid,NaN
Paid,4.6
Paid,3.1
Paid,4.3
Paid,4.5
Paid,4.6
Paid,4
Paid,5
Paid,4
Paid,4.5
Paid,4.2
Paid,4.5
Paid,4.4
Paid,4
Paid,4.9
Paid,4.8
Paid,5
Paid,NaN
Paid,NaN
Paid,4.6
Paid,5
Paid,NaN
Paid,4.2
Paid,4.5
Paid,3.5
Paid,NaN
Paid,4.6
Paid,NaN
Paid,NaN
Paid,NaN
Paid,2.3
Paid,3.8
Paid,4.8
Paid,3.1
Paid,NaN
Paid,4.1
Paid,NaN
Paid,NaN
Paid,NaN
Paid,5
Paid,NaN
Paid,2.8
Paid,4.3
Paid,4.2
Paid,5
Paid,4.4
Paid,NaN
Paid,3.5
Paid,NaN
Paid,4.5
Paid,4.4
Paid,4.4
Paid,NaN
Paid,4.3
Paid,4
Paid,4
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.3
Paid,4.2
Paid,4.5
Paid,4.1
Paid,4.7
Paid,3.7
Paid,3.7
Paid,4.4
Paid,4.2
Paid,4.3
Paid,5
Paid,5
Paid,NaN
Paid,NaN
Paid,4.4
Paid,4.5
Paid,NaN
Paid,4.2
Paid,NaN
Paid,4.1
Paid,NaN
Paid,NaN
Paid,4.1
Paid,1.8
Paid,4.3
Paid,4.2
Paid,NaN
Paid,4.4
Paid,NaN
Paid,4.2
Paid,NaN
Paid,4.6
Paid,NaN
Paid,4.4
Paid,4.6
Paid,NaN
Paid,4.8
Paid,4.8
Paid,4.5
Paid,4.8
Paid,4.8
Paid,3.6
Paid,5
Paid,NaN
Paid,NaN
Paid,1
Paid,NaN
Paid,4.4
Paid,NaN
Paid,4.5
Paid,NaN
